,trial_in_session,final_socnonsoc
1662,352,1.0
1663,356,0.0
1664,387,1.0
1665,391,0.0
1666,393,0.0
1667,395,1.0
1668,399,0.0
1669,405,1.0
1670,411,0.0
1671,413,1.0
1672,422,0.0
1673,428,1.0
1674,435,0.0
1675,449,0.0
1676,461,0.0
1677,468,1.0
1678,470,1.0
1679,471,1.0
1680,484,0.0
1681,485,1.0
1682,501,1.0
1683,524,0.0
1684,553,0.0
1685,556,0.0
1686,560,1.0
1687,573,1.0
1688,574,0.0
1689,597,0.0
1690,609,1.0
1691,618,1.0
1692,622,0.0
1693,675,1.0
1694,742,0.0
1695,32,1.0
1696,35,1.0
1697,55,1.0
1698,56,0.0
1699,80,1.0
1700,126,0.0
1701,128,0.0
1702,131,0.0
1703,132,0.0
1704,142,0.0
1705,159,1.0
1706,168,0.0
1707,170,1.0
1708,173,1.0
1709,182,1.0
1710,184,0.0
1711,189,1.0
1712,190,1.0
1713,214,1.0
1714,235,0.0
1715,247,1.0
1716,253,1.0
1717,256,1.0
1718,271,1.0
1719,272,0.0
1720,293,1.0
1721,295,0.0
1722,296,0.0
1723,297,0.0
1724,319,1.0
1725,329,1.0
1726,330,0.0
1727,333,1.0
1728,337,0.0
1729,351,0.0
1730,361,0.0
1731,380,0.0
1732,397,0.0
1733,398,0.0
1734,407,1.0
1735,433,1.0
1736,435,0.0
1737,457,0.0
1738,479,1.0
1739,488,0.0
1740,511,0.0
1741,529,0.0
1742,545,0.0
1743,552,1.0
1744,570,0.0
1745,580,0.0
1746,595,1.0
1747,650,1.0
1748,658,0.0
1749,661,1.0
1750,692,0.0
1751,697,0.0
1752,701,0.0
1753,707,1.0
1754,708,0.0
1755,715,0.0
1756,726,0.0
1757,735,0.0
1758,743,1.0
1759,744,1.0
1760,746,0.0
1761,13,1.0
1762,20,0.0
1763,26,1.0
1764,27,0.0
1765,28,1.0
1766,29,1.0
1767,45,1.0
1768,50,0.0
1769,59,1.0
1770,63,0.0
1771,85,1.0
1772,86,0.0
1773,87,1.0
1774,114,1.0
1775,147,0.0
1776,159,1.0
1777,173,1.0
1778,185,1.0
1779,191,1.0
1780,196,0.0
1781,197,0.0
1782,211,1.0
1783,235,1.0
1784,236,0.0
1785,265,1.0
1786,272,0.0
1787,275,1.0
1788,278,0.0
1789,304,0.0
1790,349,1.0
1791,356,0.0
1792,360,0.0
1793,361,1.0
1794,366,1.0
1795,386,1.0
1796,391,0.0
1797,392,0.0
1798,402,1.0
1799,406,0.0
1800,411,1.0
1801,412,1.0
1802,430,0.0
1803,452,0.0
1804,457,1.0
1805,466,1.0
1806,474,0.0
1807,497,1.0
1808,506,0.0
1809,522,0.0
1810,524,1.0
1811,529,0.0
1812,534,0.0
1813,557,0.0
1814,591,0.0
1815,608,1.0
1816,618,0.0
1817,630,0.0
1818,642,1.0
1819,649,0.0
1820,663,0.0
1821,672,1.0
1822,693,0.0
1823,696,1.0
1824,700,1.0
1825,702,1.0
1826,704,0.0
1827,712,1.0
1828,726,1.0
1829,0,0.0
1830,21,1.0
1831,25,1.0
1832,31,0.0
1833,43,0.0
1834,69,1.0
1835,77,1.0
1836,92,0.0
1837,103,1.0
1838,105,1.0
1839,130,0.0
1840,152,1.0
1841,155,1.0
1842,164,1.0
1843,170,0.0
1844,184,0.0
1845,200,1.0
1846,207,1.0
1847,211,1.0
1848,221,0.0
1849,223,1.0
1850,238,0.0
1851,242,1.0
1852,260,1.0
1853,276,1.0
1854,295,1.0
1855,296,0.0
1856,303,1.0
1857,315,1.0
1858,333,1.0
1859,345,1.0
1860,350,0.0
1861,351,1.0
1862,359,0.0
1863,379,0.0
1864,386,1.0
1865,390,0.0
1866,392,0.0
1867,409,1.0
1868,424,1.0
1869,425,0.0
1870,442,0.0
1871,443,1.0
1872,456,1.0
1873,458,0.0
1874,490,1.0
1875,494,0.0
1876,498,0.0
1877,515,1.0
1878,516,0.0
1879,517,1.0
1880,527,1.0
1881,529,1.0
1882,538,0.0
1883,552,0.0
1884,562,1.0
1885,574,1.0
1886,575,1.0
1887,589,1.0
1888,592,1.0
1889,594,0.0
1890,597,1.0
1891,600,0.0
1892,618,0.0
1893,628,0.0
1894,632,0.0
1895,636,1.0
1896,638,0.0
1897,653,0.0
1898,669,1.0
1899,684,0.0
1900,689,0.0
1901,706,0.0
1902,730,0.0
1903,731,1.0
1904,733,1.0
1905,734,1.0
1906,739,0.0
1907,741,0.0
1908,18,1.0
1909,21,0.0
1910,23,1.0
1911,42,0.0
1912,51,1.0
1913,66,1.0
1914,69,0.0
1915,74,0.0
1916,85,1.0
1917,96,0.0
1918,97,1.0
1919,102,0.0
1920,103,1.0
1921,107,1.0
1922,113,0.0
1923,123,0.0
1924,149,1.0
1925,153,0.0
1926,154,1.0
1927,157,1.0
1928,160,0.0
1929,168,0.0
1930,178,0.0
1931,202,0.0
1932,216,1.0
1933,234,0.0
1934,242,1.0
1935,243,0.0
1936,249,0.0
1937,270,0.0
1938,298,1.0
1939,303,0.0
1940,338,0.0
1941,355,1.0
1942,358,1.0
1943,393,0.0
1944,409,1.0
1945,417,0.0
1946,418,0.0
1947,453,1.0
1948,475,0.0
1949,487,1.0
1950,493,0.0
1951,494,1.0
1952,497,0.0
1953,502,1.0
1954,503,0.0
1955,512,1.0
1956,513,1.0
1957,514,1.0
1958,515,1.0
1959,521,0.0
1960,524,1.0
1961,540,0.0
1962,544,0.0
1963,546,1.0
1964,565,1.0
1965,570,0.0
1966,573,0.0
1967,582,0.0
1968,598,0.0
1969,602,1.0
1970,603,1.0
1971,609,1.0
1972,622,0.0
1973,630,0.0
1974,631,0.0
1975,647,1.0
1976,665,0.0
1977,673,1.0
1978,680,1.0
1979,681,1.0
1980,684,0.0
1981,706,1.0
1982,712,0.0
1983,714,0.0
1984,744,1.0
1985,17,0.0
1986,23,0.0
1987,35,0.0
1988,39,0.0
1989,48,0.0
1990,58,1.0
1991,59,0.0
1992,64,0.0
1993,77,1.0
1994,85,0.0
1995,86,1.0
1996,92,1.0
1997,109,0.0
1998,111,1.0
1999,155,0.0
2000,173,0.0
2001,200,0.0
2002,220,1.0
2003,223,1.0
2004,231,1.0
2005,238,0.0
2006,251,1.0
2007,272,1.0
2008,288,0.0
2009,296,0.0
2010,305,0.0
2011,315,1.0
2012,340,1.0
2013,342,0.0
2014,343,0.0
2015,346,0.0
2016,390,0.0
2017,400,1.0
2018,403,1.0
2019,410,1.0
2020,431,0.0
2021,437,0.0
2022,474,1.0
2023,485,0.0
2024,494,0.0
2025,513,1.0
2026,534,1.0
2027,537,0.0
2028,539,1.0
2029,545,0.0
2030,551,0.0
2031,566,0.0
2032,571,0.0
2033,573,1.0
2034,575,0.0
2035,576,0.0
2036,587,0.0
2037,609,0.0
2038,617,0.0
2039,629,1.0
2040,664,1.0
2041,666,0.0
2042,672,1.0
2043,674,1.0
2044,689,0.0
2045,698,0.0
2046,703,1.0
2047,704,1.0
2048,714,0.0
2049,730,0.0
2050,742,1.0
2051,744,1.0
2052,10,1.0
2053,48,0.0
2054,53,1.0
2055,99,1.0
2056,108,0.0
2057,117,0.0
2058,128,1.0
2059,129,1.0
2060,135,0.0
2061,136,1.0
2062,153,0.0
2063,156,1.0
2064,163,0.0
2065,170,1.0
2066,200,1.0
2067,210,1.0
2068,214,0.0
2069,218,1.0
2070,232,1.0
2071,243,1.0
2072,249,0.0
2073,261,0.0
2074,280,1.0
2075,283,0.0
2076,304,1.0
2077,311,0.0
2078,323,0.0
2079,325,0.0
2080,328,0.0
2081,333,1.0
2082,347,0.0
2083,351,1.0
2084,357,0.0
2085,363,0.0
2086,387,0.0
2087,396,0.0
2088,398,0.0
2089,413,1.0
2090,474,1.0
2091,498,0.0
2092,499,0.0
2093,525,1.0
2094,531,0.0
2095,559,0.0
2096,561,0.0
2097,603,0.0
2098,605,0.0
2099,606,0.0
2100,619,0.0
2101,625,1.0
2102,627,0.0
2103,653,0.0
2104,668,1.0
2105,675,0.0
2106,697,0.0
2107,702,0.0
2108,705,0.0
2109,715,0.0
2110,717,1.0
2111,732,0.0
2112,734,1.0
2113,3,0.0
2114,8,1.0
2115,46,1.0
2116,61,0.0
2117,67,1.0
2118,85,0.0
2119,98,0.0
2120,117,0.0
2121,149,1.0
2122,150,0.0
2123,155,0.0
2124,175,1.0
2125,178,1.0
2126,185,0.0
2127,207,0.0
2128,209,1.0
2129,222,0.0
2130,233,1.0
2131,249,0.0
2132,258,0.0
2133,262,0.0
2134,282,0.0
2135,284,1.0
2136,303,0.0
2137,305,0.0
2138,331,1.0
2139,337,1.0
2140,339,1.0
2141,347,1.0
2142,359,1.0
2143,372,0.0
2144,386,1.0
2145,390,1.0
2146,411,1.0
2147,438,1.0
2148,442,0.0
2149,454,1.0
2150,471,0.0
2151,479,0.0
2152,498,1.0
2153,508,0.0
2154,515,1.0
2155,516,1.0
2156,520,0.0
2157,522,0.0
2158,534,0.0
2159,541,0.0
2160,543,1.0
2161,544,0.0
2162,552,0.0
2163,557,1.0
2164,575,0.0
2165,580,1.0
2166,598,0.0
2167,599,1.0
2168,610,0.0
2169,621,1.0
2170,626,0.0
2171,639,1.0
2172,641,0.0
2173,644,1.0
2174,648,0.0
2175,651,1.0
2176,664,1.0
2177,672,0.0
2178,683,1.0
2179,697,0.0
2180,701,1.0
2181,706,0.0
2182,716,0.0
2183,727,1.0
2184,730,1.0
2185,732,0.0
2186,737,0.0
2187,742,0.0
2188,12,0.0
2189,13,1.0
2190,19,0.0
2191,21,0.0
2192,28,0.0
2193,44,0.0
2194,45,1.0
2195,50,0.0
2196,60,0.0
2197,61,1.0
2198,74,0.0
2199,75,0.0
2200,81,0.0
2201,85,0.0
2202,89,0.0
2203,102,1.0
2204,107,1.0
2205,113,1.0
2206,115,1.0
2207,122,1.0
2208,132,0.0
2209,144,1.0
2210,146,1.0
2211,156,0.0
2212,159,1.0
2213,170,0.0
2214,172,0.0
2215,175,0.0
2216,176,1.0
2217,184,1.0
2218,207,0.0
2219,214,0.0
2220,219,1.0
2221,237,1.0
2222,248,1.0
2223,249,1.0
2224,264,0.0
2225,267,0.0
2226,285,1.0
2227,299,1.0
2228,304,1.0
2229,305,1.0
2230,312,0.0
2231,315,0.0
2232,318,0.0
2233,319,1.0
2234,324,1.0
2235,328,0.0
2236,334,0.0
2237,340,1.0
2238,344,1.0
2239,362,0.0
2240,371,0.0
2241,374,0.0
2242,385,0.0
2243,386,1.0
2244,395,1.0
2245,400,1.0
2246,433,1.0
2247,436,0.0
2248,450,0.0
2249,463,0.0
2250,465,0.0
2251,472,1.0
2252,475,1.0
2253,488,0.0
2254,492,1.0
2255,501,1.0
2256,508,0.0
2257,509,1.0
2258,513,1.0
2259,514,0.0
2260,516,1.0
2261,521,0.0
2262,537,0.0
2263,561,0.0
2264,573,1.0
2265,581,0.0
2266,587,0.0
2267,588,1.0
2268,589,1.0
2269,598,0.0
2270,600,0.0
2271,610,1.0
2272,617,0.0
2273,620,0.0
2274,622,0.0
2275,628,0.0
2276,629,1.0
2277,630,0.0
2278,632,1.0
2279,643,1.0
2280,659,0.0
2281,702,0.0
2282,721,0.0
2283,723,1.0
2284,733,0.0
2285,735,1.0
2286,741,1.0
2287,745,1.0
2288,747,0.0
2289,4,1.0
2290,24,1.0
2291,33,0.0
2292,35,1.0
2293,42,0.0
2294,46,0.0
2295,56,1.0
2296,63,0.0
2297,89,0.0
2298,91,1.0
2299,103,0.0
2300,106,1.0
2301,107,0.0
2302,121,1.0
2303,132,1.0
2304,133,0.0
2305,144,0.0
2306,156,0.0
2307,179,0.0
2308,181,0.0
2309,188,1.0
2310,221,1.0
2311,242,0.0
2312,249,1.0
2313,274,1.0
2314,276,1.0
2315,290,0.0
2316,311,0.0
2317,316,0.0
2318,325,0.0
2319,331,1.0
2320,344,0.0
2321,346,1.0
2322,347,0.0
2323,348,1.0
2324,365,1.0
2325,384,0.0
2326,385,0.0
2327,388,1.0
2328,392,1.0
2329,393,0.0
2330,398,0.0
2331,408,0.0
2332,415,0.0
2333,421,0.0
2334,433,1.0
2335,460,0.0
2336,463,0.0
2337,472,1.0
2338,482,1.0
2339,487,1.0
2340,493,1.0
2341,498,0.0
2342,530,0.0
2343,551,0.0
2344,577,0.0
2345,582,0.0
2346,594,1.0
2347,595,1.0
2348,598,0.0
2349,602,0.0
2350,613,0.0
2351,615,0.0
2352,616,0.0
2353,624,1.0
2354,625,0.0
2355,626,0.0
2356,630,0.0
2357,638,1.0
2358,643,0.0
2359,652,0.0
2360,654,0.0
2361,673,1.0
2362,683,0.0
2363,686,1.0
2364,694,0.0
2365,701,0.0
2366,714,0.0
2367,720,0.0
2368,723,0.0
2369,725,1.0
2370,744,1.0
2371,6,0.0
2372,12,1.0
2373,17,1.0
2374,26,0.0
2375,30,1.0
2376,34,0.0
2377,46,1.0
2378,81,0.0
2379,90,0.0
2380,92,1.0
2381,95,1.0
2382,104,0.0
2383,117,1.0
2384,132,1.0
2385,142,1.0
2386,153,0.0
2387,154,1.0
2388,163,0.0
2389,164,0.0
2390,170,1.0
2391,186,0.0
2392,195,0.0
2393,199,0.0
2394,200,1.0
2395,203,0.0
2396,212,0.0
2397,224,1.0
2398,248,0.0
2399,254,1.0
2400,265,0.0
2401,276,1.0
2402,288,1.0
2403,292,0.0
2404,293,0.0
2405,297,1.0
2406,307,0.0
2407,315,1.0
2408,324,1.0
2409,335,0.0
2410,337,1.0
2411,348,1.0
2412,353,1.0
2413,359,0.0
2414,372,1.0
2415,384,0.0
2416,421,1.0
2417,434,0.0
2418,447,1.0
2419,454,1.0
2420,455,1.0
2421,470,0.0
2422,475,1.0
2423,482,0.0
2424,497,1.0
2425,498,1.0
2426,505,1.0
2427,543,1.0
2428,549,0.0
2429,552,0.0
2430,557,0.0
2431,558,0.0
2432,560,0.0
2433,571,1.0
2434,580,0.0
2435,590,1.0
2436,591,0.0
2437,601,0.0
2438,629,1.0
2439,634,0.0
2440,635,0.0
2441,642,0.0
2442,648,0.0
2443,650,1.0
2444,659,1.0
2445,669,0.0
2446,681,1.0
2447,707,0.0
2448,711,0.0
2449,715,0.0
2450,14,1.0
2451,30,1.0
2452,31,0.0
2453,49,0.0
2454,50,1.0
2455,97,0.0
2456,115,0.0
2457,119,0.0
2458,130,1.0
2459,183,0.0
2460,199,1.0
2461,215,1.0
2462,216,1.0
2463,223,1.0
2464,226,0.0
2465,229,0.0
2466,233,1.0
2467,237,0.0
2468,238,1.0
2469,242,0.0
2470,246,0.0
2471,253,1.0
2472,254,1.0
2473,277,0.0
2474,295,1.0
2475,310,0.0
2476,317,0.0
2477,331,0.0
2478,339,0.0
2479,347,0.0
2480,348,0.0
2481,377,0.0
2482,397,0.0
2483,422,0.0
2484,432,0.0
2485,436,1.0
2486,439,1.0
2487,454,0.0
2488,483,1.0
2489,487,0.0
2490,495,0.0
2491,512,0.0
2492,514,0.0
2493,531,1.0
2494,537,0.0
2495,544,1.0
2496,545,0.0
2497,551,1.0
2498,555,0.0
2499,556,0.0
2500,559,0.0
2501,571,0.0
2502,575,1.0
2503,592,0.0
2504,599,0.0
2505,611,1.0
2506,612,1.0
2507,616,1.0
2508,624,0.0
2509,627,0.0
2510,630,0.0
2511,634,0.0
2512,648,1.0
2513,649,0.0
2514,659,0.0
2515,666,0.0
2516,670,1.0
2517,710,0.0
2518,713,1.0
2519,716,0.0
2520,719,1.0
2521,721,1.0
2522,733,1.0
2523,735,0.0
2524,3,0.0
2525,8,1.0
2526,10,0.0
2527,13,0.0
2528,36,0.0
2529,60,0.0
2530,70,1.0
2531,84,1.0
2532,91,1.0
2533,111,0.0
2534,131,1.0
2535,138,1.0
2536,139,1.0
2537,155,1.0
2538,156,0.0
2539,165,1.0
2540,179,1.0
2541,195,0.0
2542,218,1.0
2543,219,0.0
2544,231,0.0
2545,241,1.0
2546,253,0.0
2547,271,1.0
2548,290,1.0
2549,306,1.0
2550,330,0.0
2551,332,1.0
2552,336,0.0
2553,340,0.0
2554,344,0.0
2555,360,1.0
2556,368,1.0
2557,377,1.0
2558,388,1.0
2559,414,0.0
2560,415,0.0
2561,420,1.0
2562,424,0.0
2563,442,1.0
2564,446,0.0
2565,471,0.0
2566,492,0.0
2567,513,1.0
2568,534,0.0
2569,554,0.0
2570,565,0.0
2571,571,1.0
2572,576,1.0
2573,583,1.0
2574,611,0.0
2575,629,0.0
2576,641,1.0
2577,646,0.0
2578,656,0.0
2579,658,0.0
2580,660,0.0
2581,663,0.0
2582,703,0.0
2583,711,1.0
2584,717,0.0
2585,724,1.0
2586,726,0.0
2587,735,0.0
2588,741,0.0
2589,0,0.0
2590,2,1.0
2591,10,1.0
2592,20,0.0
2593,37,1.0
2594,66,0.0
2595,83,0.0
2596,93,0.0
2597,97,0.0
2598,105,0.0
2599,111,0.0
2600,114,0.0
2601,130,0.0
2602,132,0.0
2603,138,0.0
2604,143,1.0
2605,153,0.0
2606,182,0.0
2607,212,0.0
2608,225,1.0
2609,242,1.0
2610,253,0.0
2611,254,1.0
2612,261,0.0
2613,272,0.0
2614,284,0.0
2615,287,0.0
2616,295,1.0
2617,308,0.0
2618,320,0.0
2619,333,0.0
2620,347,0.0
2621,350,0.0
2622,359,0.0
2623,362,0.0
2624,373,0.0
2625,374,1.0
2626,378,1.0
2627,398,0.0
2628,407,1.0
2629,418,0.0
2630,419,0.0
2631,425,1.0
2632,428,0.0
2633,429,1.0
2634,444,0.0
2635,448,1.0
2636,450,1.0
2637,460,0.0
2638,481,0.0
2639,482,1.0
2640,489,0.0
2641,502,0.0
2642,512,1.0
2643,519,0.0
2644,542,0.0
2645,546,0.0
2646,556,0.0
2647,561,0.0
2648,591,0.0
2649,598,0.0
2650,599,0.0
2651,600,0.0
2652,607,1.0
2653,610,0.0
2654,620,0.0
2655,630,1.0
2656,639,1.0
2657,640,0.0
2658,643,0.0
2659,654,1.0
2660,656,1.0
2661,660,1.0
2662,663,1.0
2663,668,0.0
2664,669,0.0
2665,673,0.0
2666,674,1.0
2667,681,1.0
2668,697,0.0
2669,698,1.0
2670,705,0.0
2671,713,0.0
2672,717,1.0
2673,730,1.0
2674,1,1.0
2675,4,0.0
2676,8,0.0
2677,13,0.0
2678,18,0.0
2679,22,1.0
2680,23,1.0
2681,53,1.0
2682,59,0.0
2683,64,1.0
2684,76,1.0
2685,77,0.0
2686,90,1.0
2687,101,1.0
2688,114,0.0
2689,115,0.0
2690,125,0.0
2691,126,1.0
2692,142,0.0
2693,145,1.0
2694,148,0.0
2695,161,1.0
2696,167,1.0
2697,176,1.0
2698,177,0.0
2699,182,0.0
2700,189,0.0
2701,201,1.0
2702,222,0.0
2703,227,1.0
2704,231,0.0
2705,238,0.0
2706,256,0.0
2707,258,0.0
2708,261,1.0
2709,266,1.0
2710,267,1.0
2711,275,1.0
2712,280,1.0
2713,292,0.0
2714,295,1.0
2715,310,1.0
2716,314,1.0
2717,319,1.0
2718,328,0.0
2719,329,1.0
2720,336,1.0
2721,337,0.0
2722,351,0.0
2723,356,1.0
2724,359,0.0
2725,373,1.0
2726,376,0.0
2727,388,1.0
2728,389,0.0
2729,394,1.0
2730,396,0.0
2731,404,0.0
2732,405,0.0
2733,433,1.0
2734,435,0.0
2735,442,1.0
2736,450,1.0
2737,461,1.0
2738,466,0.0
2739,469,0.0
2740,486,0.0
2741,495,1.0
2742,513,1.0
2743,522,1.0
2744,535,1.0
2745,543,0.0
2746,544,1.0
2747,555,1.0
2748,557,0.0
2749,558,1.0
2750,565,1.0
2751,606,0.0
2752,609,1.0
2753,610,1.0
2754,618,0.0
2755,640,0.0
2756,648,0.0
2757,655,0.0
2758,659,1.0
2759,663,0.0
2760,664,1.0
2761,668,1.0
2762,674,1.0
2763,703,0.0
2764,704,0.0
2765,710,1.0
2766,712,1.0
2767,714,0.0
2768,727,0.0
2769,730,1.0
2770,21,1.0
2771,26,1.0
2772,35,0.0
2773,51,0.0
2774,56,1.0
2775,80,0.0
2776,81,0.0
2777,85,1.0
2778,90,1.0
2779,129,0.0
2780,131,1.0
2781,146,0.0
2782,165,0.0
2783,169,1.0
2784,174,0.0
2785,177,1.0
2786,203,0.0
2787,206,0.0
2788,215,1.0
2789,236,1.0
2790,238,0.0
2791,239,1.0
2792,245,1.0
2793,250,1.0
2794,259,0.0
2795,266,1.0
2796,273,1.0
2797,290,1.0
2798,294,0.0
2799,297,1.0
2800,315,1.0
2801,317,1.0
2802,319,0.0
2803,326,1.0
2804,327,1.0
2805,333,0.0
2806,357,1.0
2807,360,0.0
2808,372,0.0
2809,373,0.0
2810,386,0.0
2811,395,0.0
2812,404,0.0
2813,438,1.0
2814,459,1.0
2815,490,1.0
2816,502,1.0
2817,520,1.0
2818,522,1.0
2819,531,1.0
2820,538,0.0
2821,539,0.0
2822,559,0.0
2823,561,1.0
2824,578,1.0
2825,579,0.0
2826,592,0.0
2827,606,1.0
2828,608,0.0
2829,613,0.0
2830,617,1.0
2831,624,1.0
2832,627,0.0
2833,632,1.0
2834,636,0.0
2835,640,1.0
2836,652,0.0
2837,657,0.0
2838,665,1.0
2839,679,1.0
2840,686,1.0
2841,691,1.0
2842,711,0.0
2843,723,1.0
2844,725,1.0
2845,731,0.0
2846,746,0.0
2847,6,1.0
2848,8,0.0
2849,9,0.0
2850,13,0.0
2851,24,1.0
2852,44,0.0
2853,51,0.0
2854,59,0.0
2855,63,1.0
2856,68,1.0
2857,90,0.0
2858,95,1.0
2859,98,0.0
2860,106,0.0
2861,132,1.0
2862,135,0.0
2863,161,0.0
2864,170,0.0
2865,171,0.0
2866,175,1.0
2867,184,0.0
2868,188,1.0
2869,189,1.0
2870,201,0.0
2871,205,0.0
2872,217,1.0
2873,222,0.0
2874,233,1.0
2875,237,0.0
2876,247,0.0
2877,261,1.0
2878,277,0.0
2879,281,0.0
2880,294,0.0
2881,311,1.0
2882,318,1.0
2883,323,1.0
2884,327,1.0
2885,330,1.0
2886,331,0.0
2887,367,1.0
2888,370,0.0
2889,376,1.0
2890,430,0.0
2891,442,0.0
2892,450,0.0
2893,452,1.0
2894,468,0.0
2895,496,0.0
2896,497,0.0
2897,505,1.0
2898,510,1.0
2899,526,0.0
2900,539,0.0
2901,573,0.0
2902,591,1.0
2903,603,1.0
2904,607,1.0
2905,616,1.0
2906,619,1.0
2907,620,0.0
2908,627,1.0
2909,628,0.0
2910,648,1.0
2911,658,1.0
2912,659,1.0
2913,682,1.0
2914,687,1.0
2915,697,0.0
2916,699,1.0
2917,709,0.0
2918,720,1.0
2919,724,0.0
2920,727,1.0
2921,29,0.0
2922,36,0.0
2923,43,0.0
2924,63,0.0
2925,77,1.0
2926,89,1.0
2927,120,0.0
2928,137,1.0
2929,146,1.0
2930,154,0.0
2931,159,0.0
2932,170,0.0
2933,175,0.0
2934,180,1.0
2935,181,0.0
2936,182,0.0
2937,190,1.0
2938,196,0.0
2939,199,0.0
2940,210,0.0
2941,217,1.0
2942,219,0.0
2943,220,0.0
2944,235,1.0
2945,238,1.0
2946,239,0.0
2947,241,0.0
2948,243,0.0
2949,252,1.0
2950,262,1.0
2951,268,1.0
2952,286,1.0
2953,296,0.0
2954,314,1.0
2955,323,1.0
2956,324,0.0
2957,335,0.0
2958,336,0.0
2959,346,1.0
2960,363,1.0
2961,366,0.0
2962,367,0.0
2963,370,1.0
2964,379,0.0
2965,380,0.0
2966,401,1.0
2967,402,0.0
2968,409,1.0
2969,415,0.0
2970,421,1.0
2971,425,1.0
2972,428,0.0
2973,438,1.0
2974,441,0.0
2975,450,1.0
2976,458,1.0
2977,468,1.0
2978,473,1.0
2979,483,1.0
2980,495,1.0
2981,500,1.0
2982,511,0.0
2983,512,1.0
2984,527,0.0
2985,534,0.0
2986,540,1.0
2987,577,1.0
2988,618,0.0
2989,620,0.0
2990,643,1.0
2991,645,0.0
2992,653,1.0
2993,669,1.0
2994,679,1.0
2995,685,0.0
2996,693,1.0
2997,703,1.0
2998,708,0.0
2999,715,1.0
3000,0,0.0
3001,28,0.0
3002,35,0.0
3003,44,0.0
3004,55,0.0
3005,56,0.0
3006,90,0.0
3007,120,1.0
3008,126,0.0
3009,132,0.0
3010,152,0.0
3011,166,1.0
3012,173,1.0
3013,176,1.0
3014,188,1.0
3015,189,0.0
3016,201,0.0
3017,231,1.0
3018,232,0.0
3019,245,1.0
3020,246,0.0
3021,249,0.0
3022,250,1.0
3023,255,0.0
3024,264,1.0
3025,267,1.0
3026,280,0.0
3027,281,1.0
3028,305,1.0
3029,345,1.0
3030,353,0.0
3031,356,0.0
3032,359,0.0
3033,361,1.0
3034,373,1.0
3035,402,1.0
3036,433,0.0
3037,439,1.0
3038,440,1.0
3039,448,1.0
3040,468,0.0
3041,497,0.0
3042,504,0.0
3043,508,0.0
3044,519,0.0
3045,523,0.0
3046,527,1.0
3047,574,1.0
3048,598,0.0
3049,599,1.0
3050,600,0.0
3051,624,0.0
3052,628,0.0
3053,633,0.0
3054,666,1.0
3055,685,0.0
3056,689,1.0
3057,701,1.0
3058,724,0.0
3059,731,1.0
3060,738,0.0
3061,747,0.0
3062,2,0.0
3063,10,1.0
3064,12,0.0
3065,30,0.0
3066,31,0.0
3067,48,0.0
3068,49,1.0
3069,52,1.0
3070,58,1.0
3071,71,1.0
3072,77,1.0
3073,78,0.0
3074,88,1.0
3075,95,0.0
3076,119,0.0
3077,120,0.0
3078,125,1.0
3079,130,0.0
3080,147,0.0
3081,150,0.0
3082,157,0.0
3083,162,0.0
3084,163,0.0
3085,171,1.0
3086,175,1.0
3087,193,1.0
3088,200,0.0
3089,240,1.0
3090,243,0.0
3091,246,0.0
3092,248,0.0
3093,252,0.0
3094,260,0.0
3095,266,0.0
3096,267,0.0
3097,278,1.0
3098,320,0.0
3099,329,0.0
3100,341,0.0
3101,360,1.0
3102,369,0.0
3103,374,0.0
3104,400,0.0
3105,408,1.0
3106,412,0.0
3107,426,0.0
3108,427,0.0
3109,435,1.0
3110,445,1.0
3111,446,1.0
3112,458,0.0
3113,474,0.0
3114,499,0.0
3115,508,0.0
3116,511,1.0
3117,514,1.0
3118,518,1.0
3119,523,0.0
3120,527,0.0
3121,537,1.0
3122,554,0.0
3123,561,0.0
3124,569,0.0
3125,581,1.0
3126,588,1.0
3127,591,1.0
3128,596,0.0
3129,605,1.0
3130,622,0.0
3131,640,0.0
3132,643,0.0
3133,651,0.0
3134,654,1.0
3135,665,0.0
3136,674,1.0
3137,689,0.0
3138,694,0.0
3139,711,0.0
3140,740,1.0
3141,749,1.0
3142,11,1.0
3143,20,0.0
3144,48,1.0
3145,63,0.0
3146,67,0.0
3147,69,0.0
3148,74,1.0
3149,92,0.0
3150,93,1.0
3151,95,1.0
3152,133,1.0
3153,144,1.0
3154,149,1.0
3155,157,0.0
3156,171,1.0
3157,178,0.0
3158,187,0.0
3159,200,0.0
3160,218,0.0
3161,224,1.0
3162,265,1.0
3163,268,1.0
3164,272,1.0
3165,283,0.0
3166,297,1.0
3167,318,1.0
3168,363,1.0
3169,364,0.0
3170,377,1.0
3171,436,0.0
3172,440,0.0
3173,472,0.0
3174,482,0.0
3175,487,0.0
3176,495,1.0
3177,502,1.0
3178,512,1.0
3179,513,1.0
3180,525,0.0
3181,546,1.0
3182,549,0.0
3183,565,0.0
3184,573,1.0
3185,586,0.0
3186,596,0.0
3187,603,1.0
3188,608,1.0
3189,611,1.0
3190,614,0.0
3191,645,1.0
3192,650,1.0
3193,656,0.0
3194,669,1.0
3195,687,0.0
3196,697,0.0
3197,712,0.0
3198,737,0.0
3199,739,1.0
3200,741,0.0
3201,21,0.0
3202,35,1.0
3203,47,0.0
3204,53,0.0
3205,59,0.0
3206,68,1.0
3207,75,0.0
3208,90,1.0
3209,91,1.0
3210,111,0.0
3211,117,0.0
3212,130,0.0
3213,133,1.0
3214,169,1.0
